full_address,onemap_result,hdb_LATITUDE,hdb_LONGITUDE,hdb_POSTAL
508 CHOA CHU KANG ST 51,"{'SEARCHVAL': '508 CHOA CHU KANG STREET 51 SINGAPORE 680508', 'BLK_NO': '508', 'ROAD_NAME': 'CHOA CHU KANG STREET 51', 'BUILDING': 'NIL', 'ADDRESS': '508 CHOA CHU KANG STREET 51 SINGAPORE 680508', 'POSTAL': '680508', 'X': '17797.702701482', 'Y': '41144.1745229252', 'LATITUDE': '1.38836602447224', 'LONGITUDE': '103.741643089'}",1.38836602447224,103.741643089,680508.0
544 CHOA CHU KANG ST 52,"{'SEARCHVAL': '544 CHOA CHU KANG STREET 52 SINGAPORE 680544', 'BLK_NO': '544', 'ROAD_NAME': 'CHOA CHU KANG STREET 52', 'BUILDING': 'NIL', 'ADDRESS': '544 CHOA CHU KANG STREET 52 SINGAPORE 680544', 'POSTAL': '680544', 'X': '18033.5888471948', 'Y': '41735.8915392365', 'LATITUDE': '1.39371737606695', 'LONGITUDE': '103.743762503939'}",1.39371737606695,103.743762503939,680544.0
115 WHAMPOA RD,"{'SEARCHVAL': 'HDB PUBLIC SHELTERS', 'BLK_NO': '115', 'ROAD_NAME': 'WHAMPOA ROAD', 'BUILDING': 'HDB PUBLIC SHELTERS', 'ADDRESS': '115 WHAMPOA ROAD HDB PUBLIC SHELTERS SINGAPORE 320115', 'POSTAL': '320115', 'X': '30673.0605671294', 'Y': '34277.0178419705', 'LATITUDE': '1.32626357738979', 'LONGITUDE': '103.857337481485'}",1.32626357738979,103.857337481485,320115.0
507 CHOA CHU KANG ST 51,"{'SEARCHVAL': '507 CHOA CHU KANG STREET 51 SINGAPORE 680507', 'BLK_NO': '507', 'ROAD_NAME': 'CHOA CHU KANG STREET 51', 'BUILDING': 'NIL', 'ADDRESS': '507 CHOA CHU KANG STREET 51 SINGAPORE 680507', 'POSTAL': '680507', 'X': '17758.0519152246', 'Y': '41225.8679320496', 'LATITUDE': '1.38910481548092', 'LONGITUDE': '103.74128676791'}",1.38910481548092,103.74128676791,680507.0
635 PASIR RIS DR 1,"{'SEARCHVAL': '635 PASIR RIS DRIVE 1 SINGAPORE 510635', 'BLK_NO': '635', 'ROAD_NAME': 'PASIR RIS DRIVE 1', 'BUILDING': 'NIL', 'ADDRESS': '635 PASIR RIS DRIVE 1 SINGAPORE 510635', 'POSTAL': '510635', 'X': '39908.2320461655', 'Y': '39932.1345518362', 'LATITUDE': '1.37740414141217', 'LONGITUDE': '103.940322697017'}",1.37740414141217,103.940322697017,510635.0
148 PASIR RIS ST 13,"{'SEARCHVAL': '148 PASIR RIS STREET 13 SINGAPORE 510148', 'BLK_NO': '148', 'ROAD_NAME': 'PASIR RIS STREET 13', 'BUILDING': 'NIL', 'ADDRESS': '148 PASIR RIS STREET 13 SINGAPORE 510148', 'POSTAL': '510148', 'X': '42329.4929494122', 'Y': '38258.3507079538', 'LATITUDE': '1.36226599374262', 'LONGITUDE': '103.962078643998'}",1.36226599374262,103.962078643998,510148.0
144 PASIR RIS ST 11,"{'SEARCHVAL': '144 PASIR RIS STREET 11 SINGAPORE 510144', 'BLK_NO': '144', 'ROAD_NAME': 'PASIR RIS STREET 11', 'BUILDING': 'NIL', 'ADDRESS': '144 PASIR RIS STREET 11 SINGAPORE 510144', 'POSTAL': '510144', 'X': '42158.7099980013', 'Y': '38274.0269204732', 'LATITUDE': '1.36240784548335', 'LONGITUDE': '103.960544055101'}",1.36240784548335,103.960544055101,510144.0
629 PASIR RIS DR 3,"{'SEARCHVAL': '629 PASIR RIS DRIVE 3 SINGAPORE 510629', 'BLK_NO': '629', 'ROAD_NAME': 'PASIR RIS DRIVE 3', 'BUILDING': 'NIL', 'ADDRESS': '629 PASIR RIS DRIVE 3 SINGAPORE 510629', 'POSTAL': '510629', 'X': '39936.0159061914', 'Y': '40109.3347698152', 'LATITUDE': '1.37900666267017', 'LONGITUDE': '103.940572426576'}",1.37900666267017,103.940572426576,510629.0
628 PASIR RIS DR 3,"{'SEARCHVAL': '628 PASIR RIS DRIVE 3 SINGAPORE 510628', 'BLK_NO': '628', 'ROAD_NAME': 'PASIR RIS DRIVE 3', 'BUILDING': 'NIL', 'ADDRESS': '628 PASIR RIS DRIVE 3 SINGAPORE 510628', 'POSTAL': '510628', 'X': '39983.5701775532', 'Y': '40110.111960832', 'LATITUDE': '1.37901367188497', 'LONGITUDE': '103.940999736355'}",1.37901367188497,103.940999736355,510628.0
138 PASIR RIS ST 11,"{'SEARCHVAL': '138 PASIR RIS STREET 11 SINGAPORE 510138', 'BLK_NO': '138', 'ROAD_NAME': 'PASIR RIS STREET 11', 'BUILDING': 'NIL', 'ADDRESS': '138 PASIR RIS STREET 11 SINGAPORE 510138', 'POSTAL': '510138', 'X': '42067.7250745744', 'Y': '38376.0624123439', 'LATITUDE': '1.36333065912256', 'LONGITUDE': '103.959726544175'}",1.36333065912256,103.959726544175,510138.0
603 ELIAS RD,"{'SEARCHVAL': 'ELIAS VIEW', 'BLK_NO': '603', 'ROAD_NAME': 'ELIAS ROAD', 'BUILDING': 'ELIAS VIEW', 'ADDRESS': '603 ELIAS ROAD ELIAS VIEW SINGAPORE 510603', 'POSTAL': '510603', 'X': '40286.1981354021', 'Y': '39871.074857479', 'LATITUDE': '1.37685178454262', 'LONGITUDE': '103.943718967412'}",1.37685178454262,103.943718967412,510603.0
150 PASIR RIS ST 13,"{'SEARCHVAL': '150 PASIR RIS STREET 13 SINGAPORE 510150', 'BLK_NO': '150', 'ROAD_NAME': 'PASIR RIS STREET 13', 'BUILDING': 'NIL', 'ADDRESS': '150 PASIR RIS STREET 13 SINGAPORE 510150', 'POSTAL': '510150', 'X': '42429.4710961608', 'Y': '38310.5016266629', 'LATITUDE': '1.36273757837087', 'LONGITUDE': '103.962977038098'}",1.36273757837087,103.962977038098,510150.0
117 MARSILING RISE,"{'SEARCHVAL': '117 MARSILING RISE SINGAPORE 730117', 'BLK_NO': '117', 'ROAD_NAME': 'MARSILING RISE', 'BUILDING': 'NIL', 'ADDRESS': '117 MARSILING RISE SINGAPORE 730117', 'POSTAL': '730117', 'X': '22078.799659499', 'Y': '46649.4267573375', 'LATITUDE': '1.43815470582721', 'LONGITUDE': '103.780110890038'}",1.43815470582721,103.780110890038,730117.0
146 PASIR RIS ST 11,"{'SEARCHVAL': '146 PASIR RIS STREET 11 SINGAPORE 510146', 'BLK_NO': '146', 'ROAD_NAME': 'PASIR RIS STREET 11', 'BUILDING': 'NIL', 'ADDRESS': '146 PASIR RIS STREET 11 SINGAPORE 510146', 'POSTAL': '510146', 'X': '42115.7334867651', 'Y': '38343.4738731179', 'LATITUDE': '1.36303591789608', 'LONGITUDE': '103.960157915898'}",1.36303591789608,103.960157915898,510146.0
161 PASIR RIS ST 13,"{'SEARCHVAL': '161 PASIR RIS STREET 13 SINGAPORE 510161', 'BLK_NO': '161', 'ROAD_NAME': 'PASIR RIS STREET 13', 'BUILDING': 'NIL', 'ADDRESS': '161 PASIR RIS STREET 13 SINGAPORE 510161', 'POSTAL': '510161', 'X': '42313.5579153644', 'Y': '38421.7822320163', 'LATITUDE': '1.36374401411064', 'LONGITUDE': '103.961935535722'}",1.36374401411064,103.961935535722,510161.0
371 TAMPINES ST 34,"{'SEARCHVAL': '371 TAMPINES STREET 34 SINGAPORE 520371', 'BLK_NO': '371', 'ROAD_NAME': 'TAMPINES STREET 34', 'BUILDING': 'NIL', 'ADDRESS': '371 TAMPINES STREET 34 SINGAPORE 520371', 'POSTAL': '520371', 'X': '41942.1356431358', 'Y': '37686.0928573012', 'LATITUDE': '1.3570908947321', 'LONGITUDE': '103.958597718781'}",1.3570908947321,103.958597718781,520371.0
125 KIM TIAN RD,"{'SEARCHVAL': '125 KIM TIAN ROAD SINGAPORE 160125', 'BLK_NO': '125', 'ROAD_NAME': 'KIM TIAN ROAD', 'BUILDING': 'NIL', 'ADDRESS': '125 KIM TIAN ROAD SINGAPORE 160125', 'POSTAL': '160125', 'X': '27422.3370488137', 'Y': '29563.3210538402', 'LATITUDE': '1.28363467623261', 'LONGITUDE': '103.828128050891'}",1.28363467623261,103.828128050891,160125.0
832 WOODLANDS ST 83,"{'SEARCHVAL': '832 WOODLANDS STREET 83 SINGAPORE 730832', 'BLK_NO': '832', 'ROAD_NAME': 'WOODLANDS STREET 83', 'BUILDING': 'NIL', 'ADDRESS': '832 WOODLANDS STREET 83 SINGAPORE 730832', 'POSTAL': '730832', 'X': '23264.0526466062', 'Y': '46816.886738155', 'LATITUDE': '1.43966937766405', 'LONGITUDE': '103.790761499462'}",1.43966937766405,103.790761499462,730832.0
630 PASIR RIS DR 3,"{'SEARCHVAL': '630 PASIR RIS DRIVE 3 SINGAPORE 510630', 'BLK_NO': '630', 'ROAD_NAME': 'PASIR RIS DRIVE 3', 'BUILDING': 'NIL', 'ADDRESS': '630 PASIR RIS DRIVE 3 SINGAPORE 510630', 'POSTAL': '510630', 'X': '39994.3729420137', 'Y': '40040.2821484618', 'LATITUDE': '1.3783821527515', 'LONGITUDE': '103.941096778597'}",1.3783821527515,103.941096778597,510630.0
135 MARSILING RD,"{'SEARCHVAL': '135 MARSILING ROAD SINGAPORE 730135', 'BLK_NO': '135', 'ROAD_NAME': 'MARSILING ROAD', 'BUILDING': 'NIL', 'ADDRESS': '135 MARSILING ROAD SINGAPORE 730135', 'POSTAL': '730135', 'X': '21817.5980683686', 'Y': '46584.730727952', 'LATITUDE': '1.43756956237491', 'LONGITUDE': '103.777763757027'}",1.43756956237491,103.777763757027,730135.0
374 TAMPINES ST 34,"{'SEARCHVAL': '374 TAMPINES STREET 34 SINGAPORE 520374', 'BLK_NO': '374', 'ROAD_NAME': 'TAMPINES STREET 34', 'BUILDING': 'NIL', 'ADDRESS': '374 TAMPINES STREET 34 SINGAPORE 520374', 'POSTAL': '520374', 'X': '41945.0526897982', 'Y': '37614.025726378', 'LATITUDE': '1.35643914546887', 'LONGITUDE': '103.958623896768'}",1.35643914546887,103.958623896768,520374.0
139 MARSILING RD,"{'SEARCHVAL': '139 MARSILING ROAD SINGAPORE 730139', 'BLK_NO': '139', 'ROAD_NAME': 'MARSILING ROAD', 'BUILDING': 'NIL', 'ADDRESS': '139 MARSILING ROAD SINGAPORE 730139', 'POSTAL': '730139', 'X': '21763.2928561866', 'Y': '46604.934607083', 'LATITUDE': '1.43775226684572', 'LONGITUDE': '103.777275768219'}",1.43775226684572,103.777275768219,730139.0
372 TAMPINES ST 34,"{'SEARCHVAL': '372 TAMPINES STREET 34 SINGAPORE 520372', 'BLK_NO': '372', 'ROAD_NAME': 'TAMPINES STREET 34', 'BUILDING': 'NIL', 'ADDRESS': '372 TAMPINES STREET 34 SINGAPORE 520372', 'POSTAL': '520372', 'X': '41886.2633969001', 'Y': '37614.3544064127', 'LATITUDE': '1.35644214539058', 'LONGITUDE': '103.958095637942'}",1.35644214539058,103.958095637942,520372.0
541 CHOA CHU KANG ST 52,"{'SEARCHVAL': '541 CHOA CHU KANG STREET 52 SINGAPORE 680541', 'BLK_NO': '541', 'ROAD_NAME': 'CHOA CHU KANG STREET 52', 'BUILDING': 'NIL', 'ADDRESS': '541 CHOA CHU KANG STREET 52 SINGAPORE 680541', 'POSTAL': '680541', 'X': '18095.831232748', 'Y': '41632.6008946188', 'LATITUDE': '1.39278327502122', 'LONGITUDE': '103.744321835531'}",1.39278327502122,103.744321835531,680541.0
818 WOODLANDS ST 82,"{'SEARCHVAL': '818 WOODLANDS STREET 82 SINGAPORE 730818', 'BLK_NO': '818', 'ROAD_NAME': 'WOODLANDS STREET 82', 'BUILDING': 'NIL', 'ADDRESS': '818 WOODLANDS STREET 82 SINGAPORE 730818', 'POSTAL': '730818', 'X': '23171.5243586898', 'Y': '47037.2211938333', 'LATITUDE': '1.44166198623146', 'LONGITUDE': '103.78993000553'}",1.44166198623146,103.78993000553,730818.0
550 CHOA CHU KANG ST 52,"{'SEARCHVAL': '550 CHOA CHU KANG STREET 52 SINGAPORE 680550', 'BLK_NO': '550', 'ROAD_NAME': 'CHOA CHU KANG STREET 52', 'BUILDING': 'NIL', 'ADDRESS': '550 CHOA CHU KANG STREET 52 SINGAPORE 680550', 'POSTAL': '680550', 'X': '17914.5245271502', 'Y': '41768.3302519433', 'LATITUDE': '1.39401069858338', 'LONGITUDE': '103.742692606674'}",1.39401069858338,103.742692606674,680550.0
505 CHOA CHU KANG ST 51,"{'SEARCHVAL': '505 CHOA CHU KANG STREET 51 SINGAPORE 680505', 'BLK_NO': '505', 'ROAD_NAME': 'CHOA CHU KANG STREET 51', 'BUILDING': 'NIL', 'ADDRESS': '505 CHOA CHU KANG STREET 51 SINGAPORE 680505', 'POSTAL': '680505', 'X': '17853.1040686956', 'Y': '41222.4774335846', 'LATITUDE': '1.38907418639043', 'LONGITUDE': '103.742140885339'}",1.38907418639043,103.742140885339,680505.0
549 CHOA CHU KANG ST 52,"{'SEARCHVAL': '549 CHOA CHU KANG STREET 52 SINGAPORE 680549', 'BLK_NO': '549', 'ROAD_NAME': 'CHOA CHU KANG STREET 52', 'BUILDING': 'NIL', 'ADDRESS': '549 CHOA CHU KANG STREET 52 SINGAPORE 680549', 'POSTAL': '680549', 'X': '17920.5872042887', 'Y': '41699.7152450979', 'LATITUDE': '1.39339017198123', 'LONGITUDE': '103.742747108286'}",1.39339017198123,103.742747108286,680549.0
369 YUNG AN RD,"{'SEARCHVAL': '369 YUNG AN ROAD SINGAPORE 610369', 'BLK_NO': '369', 'ROAD_NAME': 'YUNG AN ROAD', 'BUILDING': 'NIL', 'ADDRESS': '369 YUNG AN ROAD SINGAPORE 610369', 'POSTAL': '610369', 'X': '15363.486616917', 'Y': '35462.4422972053', 'LATITUDE': '1.33698161051041', 'LONGITUDE': '103.719772217368'}",1.33698161051041,103.719772217368,610369.0
515 CHOA CHU KANG ST 51,"{'SEARCHVAL': '515 CHOA CHU KANG STREET 51 SINGAPORE 680515', 'BLK_NO': '515', 'ROAD_NAME': 'CHOA CHU KANG STREET 51', 'BUILDING': 'NIL', 'ADDRESS': '515 CHOA CHU KANG STREET 51 SINGAPORE 680515', 'POSTAL': '680515', 'X': '18012.2132944139', 'Y': '41344.8763168603', 'LATITUDE': '1.3901811717092', 'LONGITUDE': '103.74357056159'}",1.3901811717092,103.74357056159,680515.0
702 CHOA CHU KANG ST 53,"{'SEARCHVAL': '702 CHOA CHU KANG STREET 53 SINGAPORE 680702', 'BLK_NO': '702', 'ROAD_NAME': 'CHOA CHU KANG STREET 53', 'BUILDING': 'NIL', 'ADDRESS': '702 CHOA CHU KANG STREET 53 SINGAPORE 680702', 'POSTAL': '680702', 'X': '18240.4275353663', 'Y': '41523.8637382053', 'LATITUDE': '1.39179994537682', 'LONGITUDE': '103.745621182307'}",1.39179994537682,103.745621182307,680702.0
46 BENDEMEER RD,"{'SEARCHVAL': '46 BENDEMEER ROAD SINGAPORE 330046', 'BLK_NO': '46', 'ROAD_NAME': 'BENDEMEER ROAD', 'BUILDING': 'NIL', 'ADDRESS': '46 BENDEMEER ROAD SINGAPORE 330046', 'POSTAL': '330046', 'X': '31640.3374587772', 'Y': '33905.7909798454', 'LATITUDE': '1.32290623334055', 'LONGITUDE': '103.866028945394'}",1.32290623334055,103.866028945394,330046.0
641 PASIR RIS DR 1,"{'SEARCHVAL': '641 PASIR RIS DRIVE 1 SINGAPORE 510641', 'BLK_NO': '641', 'ROAD_NAME': 'PASIR RIS DRIVE 1', 'BUILDING': 'NIL', 'ADDRESS': '641 PASIR RIS DRIVE 1 SINGAPORE 510641', 'POSTAL': '510641', 'X': '39827.1650935002', 'Y': '39822.9850546811', 'LATITUDE': '1.37641706690396', 'LONGITUDE': '103.939594208675'}",1.37641706690396,103.939594208675,510641.0
640 PASIR RIS DR 1,"{'SEARCHVAL': '640 PASIR RIS DRIVE 1 SINGAPORE 510640', 'BLK_NO': '640', 'ROAD_NAME': 'PASIR RIS DRIVE 1', 'BUILDING': 'NIL', 'ADDRESS': '640 PASIR RIS DRIVE 1 SINGAPORE 510640', 'POSTAL': '510640', 'X': '39920.2061513281', 'Y': '39753.0602311082', 'LATITUDE': '1.37578465528493', 'LONGITUDE': '103.94043022067'}",1.37578465528493,103.94043022067,510640.0
632 PASIR RIS DR 3,"{'SEARCHVAL': '632 PASIR RIS DRIVE 3 SINGAPORE 510632', 'BLK_NO': '632', 'ROAD_NAME': 'PASIR RIS DRIVE 3', 'BUILDING': 'NIL', 'ADDRESS': '632 PASIR RIS DRIVE 3 SINGAPORE 510632', 'POSTAL': '510632', 'X': '39856.0570644094', 'Y': '40068.7450404335', 'LATITUDE': '1.37863961678247', 'LONGITUDE': '103.939853922321'}",1.37863961678247,103.939853922321,510632.0
627 PASIR RIS DR 3,"{'SEARCHVAL': '627 PASIR RIS DRIVE 3 SINGAPORE 510627', 'BLK_NO': '627', 'ROAD_NAME': 'PASIR RIS DRIVE 3', 'BUILDING': 'NIL', 'ADDRESS': '627 PASIR RIS DRIVE 3 SINGAPORE 510627', 'POSTAL': '510627', 'X': '39937.0818235064', 'Y': '40177.9135761503', 'LATITUDE': '1.37962686332574', 'LONGITUDE': '103.940582032379'}",1.37962686332574,103.940582032379,510627.0
633 PASIR RIS DR 3,"{'SEARCHVAL': '633 PASIR RIS DRIVE 3 SINGAPORE 510633', 'BLK_NO': '633', 'ROAD_NAME': 'PASIR RIS DRIVE 3', 'BUILDING': 'NIL', 'ADDRESS': '633 PASIR RIS DRIVE 3 SINGAPORE 510633', 'POSTAL': '510633', 'X': '39948.7298516799', 'Y': '39999.0685959365', 'LATITUDE': '1.37800945142578', 'LONGITUDE': '103.940686625895'}",1.37800945142578,103.940686625895,510633.0
155 PASIR RIS ST 13,"{'SEARCHVAL': '155 PASIR RIS STREET 13 SINGAPORE 510155', 'BLK_NO': '155', 'ROAD_NAME': 'PASIR RIS STREET 13', 'BUILDING': 'NIL', 'ADDRESS': '155 PASIR RIS STREET 13 SINGAPORE 510155', 'POSTAL': '510155', 'X': '42491.6915676929', 'Y': '38386.6369562056', 'LATITUDE': '1.36342608700505', 'LONGITUDE': '103.96353616671'}",1.36342608700505,103.96353616671,510155.0
842B TAMPINES ST 82,"{'SEARCHVAL': 'TAMPINES ARCADIA', 'BLK_NO': '842B', 'ROAD_NAME': 'TAMPINES STREET 82', 'BUILDING': 'TAMPINES ARCADIA', 'ADDRESS': '842B TAMPINES STREET 82 TAMPINES ARCADIA SINGAPORE 522842', 'POSTAL': '522842', 'X': '39529.7978928294', 'Y': '37048.4830397889', 'LATITUDE': '1.35132561986977', 'LONGITUDE': '103.936921079502'}",1.35132561986977,103.936921079502,522842.0
157 PASIR RIS ST 13,"{'SEARCHVAL': '157 PASIR RIS STREET 13 SINGAPORE 510157', 'BLK_NO': '157', 'ROAD_NAME': 'PASIR RIS STREET 13', 'BUILDING': 'NIL', 'ADDRESS': '157 PASIR RIS STREET 13 SINGAPORE 510157', 'POSTAL': '510157', 'X': '42394.917135681', 'Y': '38483.8022084236', 'LATITUDE': '1.36430485980042', 'LONGITUDE': '103.962666631803'}",1.36430485980042,103.962666631803,510157.0
147 MEI LING ST,"{'SEARCHVAL': '147 MEI LING STREET SINGAPORE 140147', 'BLK_NO': '147', 'ROAD_NAME': 'MEI LING STREET', 'BUILDING': 'NIL', 'ADDRESS': '147 MEI LING STREET SINGAPORE 140147', 'POSTAL': '140147', 'X': '24840.8037817702', 'Y': '30744.5815122873', 'LATITUDE': '1.29431742627588', 'LONGITUDE': '103.804931843663'}",1.29431742627588,103.804931843663,140147.0
327 TAMPINES ST 32,"{'SEARCHVAL': '327 TAMPINES STREET 32 SINGAPORE 520327', 'BLK_NO': '327', 'ROAD_NAME': 'TAMPINES STREET 32', 'BUILDING': 'NIL', 'ADDRESS': '327 TAMPINES STREET 32 SINGAPORE 520327', 'POSTAL': '520327', 'X': '41907.6496342793', 'Y': '37172.6120712813', 'LATITUDE': '1.35244718454516', 'LONGITUDE': '103.958287602194'}",1.35244718454516,103.958287602194,520327.0
122 MARSILING RISE,"{'SEARCHVAL': '122 MARSILING RISE SINGAPORE 730122', 'BLK_NO': '122', 'ROAD_NAME': 'MARSILING RISE', 'BUILDING': 'NIL', 'ADDRESS': '122 MARSILING RISE SINGAPORE 730122', 'POSTAL': '730122', 'X': '22028.4696626905', 'Y': '46761.2736161277', 'LATITUDE': '1.43916619717314', 'LONGITUDE': '103.779658603032'}",1.43916619717314,103.779658603032,730122.0
842C TAMPINES ST 82,"{'SEARCHVAL': 'HDB PUBLIC SHELTERS', 'BLK_NO': '842C', 'ROAD_NAME': 'TAMPINES STREET 82', 'BUILDING': 'HDB PUBLIC SHELTERS', 'ADDRESS': '842C TAMPINES STREET 82 HDB PUBLIC SHELTERS SINGAPORE 523842', 'POSTAL': '523842', 'X': '39511.7019668873', 'Y': '37004.6208570804', 'LATITUDE': '1.35092895351478', 'LONGITUDE': '103.936758459605'}",1.35092895351478,103.936758459605,523842.0
134 MARSILING RD,"{'SEARCHVAL': '134 MARSILING ROAD SINGAPORE 730134', 'BLK_NO': '134', 'ROAD_NAME': 'MARSILING ROAD', 'BUILDING': 'NIL', 'ADDRESS': '134 MARSILING ROAD SINGAPORE 730134', 'POSTAL': '730134', 'X': '21776.8465566151', 'Y': '46481.6214188244', 'LATITUDE': '1.43663707059525', 'LONGITUDE': '103.777397588342'}",1.43663707059525,103.777397588342,730134.0
331 TAMPINES ST 32,"{'SEARCHVAL': '331 TAMPINES STREET 32 SINGAPORE 520331', 'BLK_NO': '331', 'ROAD_NAME': 'TAMPINES STREET 32', 'BUILDING': 'NIL', 'ADDRESS': '331 TAMPINES STREET 32 SINGAPORE 520331', 'POSTAL': '520331', 'X': '42074.704962424', 'Y': '37273.1364340633', 'LATITUDE': '1.35335621064813', 'LONGITUDE': '103.959788744545'}",1.35335621064813,103.959788744545,520331.0
703 CHOA CHU KANG ST 53,"{'SEARCHVAL': '703 CHOA CHU KANG STREET 53 SINGAPORE 680703', 'BLK_NO': '703', 'ROAD_NAME': 'CHOA CHU KANG STREET 53', 'BUILDING': 'NIL', 'ADDRESS': '703 CHOA CHU KANG STREET 53 SINGAPORE 680703', 'POSTAL': '680703', 'X': '18274.8776463931', 'Y': '41470.5353343934', 'LATITUDE': '1.3913176745554', 'LONGITUDE': '103.745930761025'}",1.3913176745554,103.745930761025,680703.0
856C TAMPINES ST 82,"{'SEARCHVAL': 'TAMPINES ARCADIA', 'BLK_NO': '856C', 'ROAD_NAME': 'TAMPINES STREET 82', 'BUILDING': 'TAMPINES ARCADIA', 'ADDRESS': '856C TAMPINES STREET 82 TAMPINES ARCADIA SINGAPORE 523856', 'POSTAL': '523856', 'X': '39603.9583272384', 'Y': '37178.9075092152', 'LATITUDE': '1.35250510171565', 'LONGITUDE': '103.937587507316'}",1.35250510171565,103.937587507316,523856.0
705 CHOA CHU KANG ST 53,"{'SEARCHVAL': '705 CHOA CHU KANG STREET 53 SINGAPORE 680705', 'BLK_NO': '705', 'ROAD_NAME': 'CHOA CHU KANG STREET 53', 'BUILDING': 'NIL', 'ADDRESS': '705 CHOA CHU KANG STREET 53 SINGAPORE 680705', 'POSTAL': '680705', 'X': '18296.4178872742', 'Y': '41364.999289671', 'LATITUDE': '1.39036325274643', 'LONGITUDE': '103.746124351793'}",1.39036325274643,103.746124351793,680705.0
564 CHOA CHU KANG ST 52,"{'SEARCHVAL': '564 CHOA CHU KANG STREET 52 SINGAPORE 680564', 'BLK_NO': '564', 'ROAD_NAME': 'CHOA CHU KANG STREET 52', 'BUILDING': 'NIL', 'ADDRESS': '564 CHOA CHU KANG STREET 52 SINGAPORE 680564', 'POSTAL': '680564', 'X': '18218.3763103839', 'Y': '41922.5229885299', 'LATITUDE': '1.39540526484437', 'LONGITUDE': '103.745422901275'}",1.39540526484437,103.745422901275,680564.0
704 CHOA CHU KANG ST 53,"{'SEARCHVAL': '704 CHOA CHU KANG STREET 53 SINGAPORE 680704', 'BLK_NO': '704', 'ROAD_NAME': 'CHOA CHU KANG STREET 53', 'BUILDING': 'NIL', 'ADDRESS': '704 CHOA CHU KANG STREET 53 SINGAPORE 680704', 'POSTAL': '680704', 'X': '18251.359544117', 'Y': '41375.55994053', 'LATITUDE': '1.39045874428793', 'LONGITUDE': '103.745719464356'}",1.39045874428793,103.745719464356,680704.0
547 CHOA CHU KANG ST 52,"{'SEARCHVAL': '547 CHOA CHU KANG STREET 52 SINGAPORE 680547', 'BLK_NO': '547', 'ROAD_NAME': 'CHOA CHU KANG STREET 52', 'BUILDING': 'NIL', 'ADDRESS': '547 CHOA CHU KANG STREET 52 SINGAPORE 680547', 'POSTAL': '680547', 'X': '17905.8136435803', 'Y': '41675.3556323387', 'LATITUDE': '1.39316986752422', 'LONGITUDE': '103.742614364734'}",1.39316986752422,103.742614364734,680547.0
563 CHOA CHU KANG ST 52,"{'SEARCHVAL': '563 CHOA CHU KANG STREET 52 SINGAPORE 680563', 'BLK_NO': '563', 'ROAD_NAME': 'CHOA CHU KANG STREET 52', 'BUILDING': 'NIL', 'ADDRESS': '563 CHOA CHU KANG STREET 52 SINGAPORE 680563', 'POSTAL': '680563', 'X': '18252.1154567422', 'Y': '41951.7046543118', 'LATITUDE': '1.39566918442117', 'LONGITUDE': '103.745726064367'}",1.39566918442117,103.745726064367,680563.0
266 BOON LAY DR,"{'SEARCHVAL': 'BOON LAY CREST', 'BLK_NO': '266', 'ROAD_NAME': 'BOON LAY DRIVE', 'BUILDING': 'BOON LAY CREST', 'ADDRESS': '266 BOON LAY DRIVE BOON LAY CREST SINGAPORE 640266', 'POSTAL': '640266', 'X': '13865.6368509876', 'Y': '36471.1264867429', 'LATITUDE': '1.34610310609749', 'LONGITUDE': '103.706312723846'}",1.34610310609749,103.706312723846,640266.0
828A JURONG WEST ST 81,"{'SEARCHVAL': '828A JURONG WEST STREET 81 SINGAPORE 641828', 'BLK_NO': '828A', 'ROAD_NAME': 'JURONG WEST STREET 81', 'BUILDING': 'NIL', 'ADDRESS': '828A JURONG WEST STREET 81 SINGAPORE 641828', 'POSTAL': '641828', 'X': '12442.6191054909', 'Y': '36351.658724742', 'LATITUDE': '1.34502198138422', 'LONGITUDE': '103.693526129252'}",1.34502198138422,103.693526129252,641828.0
738 JURONG WEST ST 75,"{'SEARCHVAL': '738 JURONG WEST STREET 75 SINGAPORE 640738', 'BLK_NO': '738', 'ROAD_NAME': 'JURONG WEST STREET 75', 'BUILDING': 'NIL', 'ADDRESS': '738 JURONG WEST STREET 75 SINGAPORE 640738', 'POSTAL': '640738', 'X': '13224.9146069773', 'Y': '36477.6580149494', 'LATITUDE': '1.3461618661461', 'LONGITUDE': '103.700555451498'}",1.3461618661461,103.700555451498,640738.0
735 JURONG WEST ST 75,"{'SEARCHVAL': '735 JURONG WEST STREET 75 SINGAPORE 640735', 'BLK_NO': '735', 'ROAD_NAME': 'JURONG WEST STREET 75', 'BUILDING': 'NIL', 'ADDRESS': '735 JURONG WEST STREET 75 SINGAPORE 640735', 'POSTAL': '640735', 'X': '13293.2370434916', 'Y': '36476.9182351585', 'LATITUDE': '1.3461552094198', 'LONGITUDE': '103.701169369401'}",1.3461552094198,103.701169369401,640735.0
513 CHOA CHU KANG ST 51,"{'SEARCHVAL': '513 CHOA CHU KANG STREET 51 SINGAPORE 680513', 'BLK_NO': '513', 'ROAD_NAME': 'CHOA CHU KANG STREET 51', 'BUILDING': 'NIL', 'ADDRESS': '513 CHOA CHU KANG STREET 51 SINGAPORE 680513', 'POSTAL': '680513', 'X': '17891.1260439456', 'Y': '41298.4476815443', 'LATITUDE': '1.38976124644103', 'LONGITUDE': '103.742482515604'}",1.38976124644103,103.742482515604,680513.0
